#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FGF21	INS	9606.ENSP00000471477	9606.ENSP00000380432	0	0	0	0	0	0	0	0.824	0.824
FGF21	INS-IGF2	9606.ENSP00000471477	9606.ENSP00000380440	0	0	0	0	0	0	0	0.605	0.605
FGF21	IL6	9606.ENSP00000471477	9606.ENSP00000385675	0	0	0	0	0	0	0	0.596	0.596
FGF21	IGF2	9606.ENSP00000471477	9606.ENSP00000391826	0	0	0	0	0	0	0	0.426	0.426
FGF21	TNF	9606.ENSP00000471477	9606.ENSP00000398698	0	0	0	0	0	0	0	0.532	0.532
FGF21	SLC2A1	9606.ENSP00000471477	9606.ENSP00000416293	0	0	0	0	0	0	0	0.458	0.457
FGF21	PGF	9606.ENSP00000471477	9606.ENSP00000451040	0	0	0	0	0	0	0	0.441	0.441
FGF21	VEGFA	9606.ENSP00000471477	9606.ENSP00000478570	0	0	0	0	0	0	0	0.486	0.486
FGF22	FGF4	9606.ENSP00000215530	9606.ENSP00000168712	0	0	0	0.820	0	0	0.500	0.553	0.548
FGF22	SOX2	9606.ENSP00000215530	9606.ENSP00000323588	0	0	0	0	0	0	0	0.420	0.420
FGF22	IGF2	9606.ENSP00000215530	9606.ENSP00000391826	0	0	0	0	0	0	0	0.422	0.422
FGF22	GAPDH	9606.ENSP00000215530	9606.ENSP00000229239	0	0	0	0	0	0	0	0.427	0.427
FGF22	PGF	9606.ENSP00000215530	9606.ENSP00000451040	0	0	0	0	0.062	0	0	0.430	0.442
FGF22	TNF	9606.ENSP00000215530	9606.ENSP00000398698	0	0	0	0	0.062	0	0	0.431	0.443
FGF22	NOTCH1	9606.ENSP00000215530	9606.ENSP00000277541	0	0	0	0	0	0.056	0	0.462	0.470
FGF22	IL6	9606.ENSP00000215530	9606.ENSP00000385675	0	0	0	0	0	0	0	0.489	0.489
FGF22	VEGFA	9606.ENSP00000215530	9606.ENSP00000478570	0	0	0	0	0	0	0	0.491	0.491
FGF22	FLT3LG	9606.ENSP00000215530	9606.ENSP00000469613	0	0	0	0	0	0	0.500	0	0.499
FGF22	PIK3R1	9606.ENSP00000215530	9606.ENSP00000428056	0	0	0	0	0	0	0.500	0	0.499
FGF22	PIK3R2	9606.ENSP00000215530	9606.ENSP00000222254	0	0	0	0	0	0	0.500	0.048	0.503
FGF22	PIK3CB	9606.ENSP00000215530	9606.ENSP00000289153	0	0	0	0	0	0	0.500	0.058	0.508
FGF22	PIK3CA	9606.ENSP00000215530	9606.ENSP00000263967	0	0	0	0	0	0	0.500	0.058	0.508
FGF22	IRS2	9606.ENSP00000215530	9606.ENSP00000365016	0	0	0	0	0	0	0.500	0.062	0.510
FGF22	GAB1	9606.ENSP00000215530	9606.ENSP00000262995	0	0	0	0	0	0	0.500	0.067	0.513
FGF22	IRS1	9606.ENSP00000215530	9606.ENSP00000304895	0	0	0	0	0	0	0.500	0.085	0.522
FGF22	FGF9	9606.ENSP00000215530	9606.ENSP00000371790	0	0	0	0.880	0	0	0.500	0.561	0.532
FGF22	SHC1	9606.ENSP00000215530	9606.ENSP00000401303	0	0	0	0	0	0	0.500	0.106	0.534
FGF22	FGF5	9606.ENSP00000215530	9606.ENSP00000311697	0	0	0	0.813	0	0	0.500	0.470	0.541
FGF22	SHH	9606.ENSP00000215530	9606.ENSP00000297261	0	0	0	0	0	0	0	0.546	0.546
FGF22	SOS1	9606.ENSP00000215530	9606.ENSP00000387784	0	0	0	0	0	0	0.500	0.133	0.548
FGF22	PTPN11	9606.ENSP00000215530	9606.ENSP00000340944	0	0	0	0	0	0.082	0.500	0.117	0.559
FGF22	FGF6	9606.ENSP00000215530	9606.ENSP00000228837	0	0	0	0.773	0	0	0.500	0.649	0.572
FGF22	GRB2	9606.ENSP00000215530	9606.ENSP00000376345	0	0	0	0	0	0.057	0.500	0.169	0.574
FGF22	FN1	9606.ENSP00000215530	9606.ENSP00000346839	0	0	0	0	0	0	0	0.582	0.582
FGF22	WNT2	9606.ENSP00000215530	9606.ENSP00000265441	0	0	0	0	0	0.100	0	0.556	0.583
FGF22	NGF	9606.ENSP00000215530	9606.ENSP00000358525	0	0	0	0	0.062	0	0	0.583	0.592
FGF22	PLCG1	9606.ENSP00000215530	9606.ENSP00000244007	0	0	0	0	0	0.056	0.600	0.062	0.614
FGF22	INSRR	9606.ENSP00000215530	9606.ENSP00000357178	0	0	0	0	0.062	0	0.600	0.107	0.635
FGF22	INS	9606.ENSP00000215530	9606.ENSP00000380432	0	0	0	0	0	0	0	0.644	0.644
FGF22	INSR	9606.ENSP00000215530	9606.ENSP00000303830	0	0	0	0	0	0	0.600	0.149	0.645
FGF22	HGF	9606.ENSP00000215530	9606.ENSP00000222390	0	0	0	0	0	0	0	0.666	0.666
FGF22	IGF1	9606.ENSP00000215530	9606.ENSP00000302665	0	0	0	0	0	0	0	0.670	0.670
FGF22	IGF1R	9606.ENSP00000215530	9606.ENSP00000268035	0	0	0	0	0	0	0.600	0.255	0.689
FGF22	KDR	9606.ENSP00000215530	9606.ENSP00000263923	0	0	0	0	0	0.183	0.600	0.435	0.799
FGF22	FGF8	9606.ENSP00000215530	9606.ENSP00000321797	0	0	0	0	0	0	0.500	0.662	0.823
FGF22	FGF23	9606.ENSP00000215530	9606.ENSP00000237837	0	0	0	0	0	0	0.500	0.664	0.824
FGF22	KL	9606.ENSP00000215530	9606.ENSP00000369442	0	0	0	0	0	0.057	0.500	0.742	0.867
FGF22	NRAS	9606.ENSP00000215530	9606.ENSP00000358548	0	0	0	0	0	0.058	0.900	0.135	0.911
FGF22	HRAS	9606.ENSP00000215530	9606.ENSP00000407586	0	0	0	0	0	0.058	0.900	0.135	0.911
FGF22	KRAS	9606.ENSP00000215530	9606.ENSP00000256078	0	0	0	0	0	0.058	0.900	0.142	0.912
FGF22	MAPK1	9606.ENSP00000215530	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0.234	0.920
FGF22	MAPK3	9606.ENSP00000215530	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.347	0.931
FGF23	FGF4	9606.ENSP00000237837	9606.ENSP00000168712	0	0	0	0.645	0	0	0.300	0.580	0.439
FGF23	MAPK1	9606.ENSP00000237837	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0.053	0.901
FGF23	PIK3R2	9606.ENSP00000237837	9606.ENSP00000222254	0	0	0	0	0	0	0.500	0	0.499
FGF23	HGF	9606.ENSP00000237837	9606.ENSP00000222390	0	0	0	0	0	0	0	0.614	0.614
FGF23	KITLG	9606.ENSP00000237837	9606.ENSP00000228280	0	0	0	0	0	0	0	0.404	0.404
FGF23	FGF6	9606.ENSP00000237837	9606.ENSP00000228837	0	0	0	0.643	0.063	0	0.300	0.628	0.465
FGF23	TNF	9606.ENSP00000237837	9606.ENSP00000398698	0	0	0	0	0	0	0	0.406	0.406
FGF23	NGF	9606.ENSP00000237837	9606.ENSP00000358525	0	0	0	0	0	0	0	0.418	0.418
FGF23	FGF5	9606.ENSP00000237837	9606.ENSP00000311697	0	0	0	0.635	0	0	0.300	0.488	0.419
FGF23	WNT2	9606.ENSP00000237837	9606.ENSP00000265441	0	0	0	0	0	0.100	0	0.443	0.477
FGF23	PIK3R1	9606.ENSP00000237837	9606.ENSP00000428056	0	0	0	0	0	0	0.500	0	0.499
FGF23	PIK3CB	9606.ENSP00000237837	9606.ENSP00000289153	0	0	0	0	0	0	0.500	0	0.499
FGF23	FLT3LG	9606.ENSP00000237837	9606.ENSP00000469613	0	0	0	0	0	0	0.500	0	0.499
FGF23	LEP	9606.ENSP00000237837	9606.ENSP00000312652	0	0	0	0	0	0	0	0.501	0.501
FGF23	IL6	9606.ENSP00000237837	9606.ENSP00000385675	0	0	0	0	0	0	0	0.504	0.504
FGF23	SHC1	9606.ENSP00000237837	9606.ENSP00000401303	0	0	0	0	0	0	0.500	0.058	0.508
FGF23	GAB1	9606.ENSP00000237837	9606.ENSP00000262995	0	0	0	0	0	0	0.500	0.067	0.513
FGF23	FURIN	9606.ENSP00000237837	9606.ENSP00000483552	0	0	0	0	0	0	0	0.517	0.517
FGF23	IRS2	9606.ENSP00000237837	9606.ENSP00000365016	0	0	0	0	0	0	0.500	0.077	0.518
FGF23	SOS1	9606.ENSP00000237837	9606.ENSP00000387784	0	0	0	0	0	0	0.500	0.078	0.519
FGF23	PIK3CA	9606.ENSP00000237837	9606.ENSP00000263967	0	0	0	0	0	0	0.500	0.083	0.521
FGF23	FN1	9606.ENSP00000237837	9606.ENSP00000346839	0	0	0	0	0	0	0	0.525	0.526
FGF23	IRS1	9606.ENSP00000237837	9606.ENSP00000304895	0	0	0	0	0	0	0.500	0.101	0.531
FGF23	SOX9	9606.ENSP00000237837	9606.ENSP00000245479	0	0	0	0	0	0	0	0.547	0.548
FGF23	GRB2	9606.ENSP00000237837	9606.ENSP00000376345	0	0	0	0	0	0.057	0.500	0.140	0.559
FGF23	FGF7	9606.ENSP00000237837	9606.ENSP00000267843	0	0	0	0.651	0	0	0.500	0.582	0.598
FGF23	FGF3	9606.ENSP00000237837	9606.ENSP00000334122	0	0	0	0.666	0	0	0.500	0.610	0.599
FGF23	INS	9606.ENSP00000237837	9606.ENSP00000380432	0	0	0	0	0	0	0	0.605	0.605
FGF23	INSRR	9606.ENSP00000237837	9606.ENSP00000357178	0	0	0	0	0.063	0	0.600	0.099	0.632
FGF23	PLCG1	9606.ENSP00000237837	9606.ENSP00000244007	0	0	0	0	0	0.056	0.600	0.149	0.650
FGF23	INSR	9606.ENSP00000237837	9606.ENSP00000303830	0	0	0	0	0.053	0	0.600	0.166	0.656
FGF23	IGF1	9606.ENSP00000237837	9606.ENSP00000302665	0	0	0	0	0.062	0	0	0.669	0.676
FGF23	IGF1R	9606.ENSP00000237837	9606.ENSP00000268035	0	0	0	0	0.053	0	0.600	0.241	0.687
FGF23	FGF9	9606.ENSP00000237837	9606.ENSP00000371790	0	0	0	0	0	0	0.300	0.575	0.690
FGF23	FGF8	9606.ENSP00000237837	9606.ENSP00000321797	0	0	0	0	0.088	0	0.300	0.568	0.700
FGF23	KDR	9606.ENSP00000237837	9606.ENSP00000263923	0	0	0	0	0	0.183	0.600	0.295	0.749
FGF23	VDR	9606.ENSP00000237837	9606.ENSP00000447173	0	0	0	0	0	0	0	0.802	0.802
FGF23	NRAS	9606.ENSP00000237837	9606.ENSP00000358548	0	0	0	0	0	0.058	0.900	0.060	0.903
FGF23	PTPN11	9606.ENSP00000237837	9606.ENSP00000340944	0	0	0	0	0	0.082	0.900	0.044	0.904
FGF23	STAT5B	9606.ENSP00000237837	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.083	0.904
FGF23	SDC1	9606.ENSP00000237837	9606.ENSP00000370542	0	0	0	0	0	0	0.900	0.095	0.905
FGF23	KRAS	9606.ENSP00000237837	9606.ENSP00000256078	0	0	0	0	0	0.058	0.900	0.122	0.910
FGF23	HRAS	9606.ENSP00000237837	9606.ENSP00000407586	0	0	0	0	0	0.058	0.900	0.180	0.916
FGF23	MAPK3	9606.ENSP00000237837	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.395	0.936
FGF23	KL	9606.ENSP00000237837	9606.ENSP00000369442	0	0	0	0	0	0.860	0.900	0.992	0.999
FGF3	FGF4	9606.ENSP00000334122	9606.ENSP00000168712	0	0	0	0.756	0.089	0	0.500	0.818	0.619
FGF3	MAPK1	9606.ENSP00000334122	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0.238	0.920
FGF3	PIK3R2	9606.ENSP00000334122	9606.ENSP00000222254	0	0	0	0	0	0	0.500	0.048	0.503
FGF3	HGF	9606.ENSP00000334122	9606.ENSP00000222390	0	0	0	0	0	0	0	0.683	0.683
FGF3	FGF6	9606.ENSP00000334122	9606.ENSP00000228837	0	0	0	0.783	0	0	0.500	0.747	0.579
FGF3	PLCG1	9606.ENSP00000334122	9606.ENSP00000244007	0	0	0	0	0	0.056	0.600	0.075	0.620
FGF3	SOX9	9606.ENSP00000334122	9606.ENSP00000245479	0	0	0	0	0	0	0	0.428	0.428
FGF3	KRAS	9606.ENSP00000334122	9606.ENSP00000256078	0	0	0	0	0	0.058	0.900	0.235	0.921
FGF3	GAB1	9606.ENSP00000334122	9606.ENSP00000262995	0	0	0	0	0	0	0.500	0.078	0.519
FGF3	MAPK3	9606.ENSP00000334122	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.368	0.934
FGF3	KDR	9606.ENSP00000334122	9606.ENSP00000263923	0	0	0	0	0	0.183	0.600	0.450	0.804
FGF3	PIK3CA	9606.ENSP00000334122	9606.ENSP00000263967	0	0	0	0	0	0	0.500	0.401	0.687
FGF3	WNT2	9606.ENSP00000334122	9606.ENSP00000265441	0	0	0	0	0	0.100	0	0.613	0.637
FGF3	IGF1R	9606.ENSP00000334122	9606.ENSP00000268035	0	0	0	0	0	0	0.600	0.316	0.715
FGF3	NOTCH1	9606.ENSP00000334122	9606.ENSP00000277541	0	0	0	0	0	0.056	0	0.565	0.572
FGF3	PIK3CB	9606.ENSP00000334122	9606.ENSP00000289153	0	0	0	0	0	0	0.500	0.142	0.552
FGF3	WNT1	9606.ENSP00000334122	9606.ENSP00000293549	0	0	0	0	0	0.100	0	0.548	0.575
FGF3	SHH	9606.ENSP00000334122	9606.ENSP00000297261	0	0	0	0	0	0	0	0.625	0.625
FGF3	IGF1	9606.ENSP00000334122	9606.ENSP00000302665	0	0	0	0	0	0	0	0.678	0.678
FGF3	INSR	9606.ENSP00000334122	9606.ENSP00000303830	0	0	0	0	0	0	0.600	0.100	0.624
FGF3	IRS1	9606.ENSP00000334122	9606.ENSP00000304895	0	0	0	0	0	0	0.500	0.085	0.522
FGF3	FGF5	9606.ENSP00000334122	9606.ENSP00000311697	0	0	0	0.801	0	0	0.500	0.528	0.550
FGF3	FGF8	9606.ENSP00000334122	9606.ENSP00000321797	0	0	0	0.627	0.063	0	0.500	0.930	0.680
FGF3	SOX2	9606.ENSP00000334122	9606.ENSP00000323588	0	0	0	0	0.063	0	0	0.550	0.560
FGF3	NTF3	9606.ENSP00000334122	9606.ENSP00000397297	0	0	0	0	0	0	0	0.409	0.409
FGF3	SLC2A1	9606.ENSP00000334122	9606.ENSP00000416293	0	0	0	0	0	0	0	0.411	0.411
FGF3	PGF	9606.ENSP00000334122	9606.ENSP00000451040	0	0	0	0	0	0	0	0.429	0.429
FGF3	MMP9	9606.ENSP00000334122	9606.ENSP00000361405	0	0	0	0	0	0	0	0.431	0.431
FGF3	TNF	9606.ENSP00000334122	9606.ENSP00000398698	0	0	0	0	0	0	0	0.456	0.456
FGF3	MYC	9606.ENSP00000334122	9606.ENSP00000479618	0	0	0	0	0	0	0	0.457	0.457
FGF3	VEGFA	9606.ENSP00000334122	9606.ENSP00000478570	0	0	0	0	0	0	0	0.493	0.493
FGF3	IL6	9606.ENSP00000334122	9606.ENSP00000385675	0	0	0	0	0	0	0	0.494	0.494
FGF3	FLT3LG	9606.ENSP00000334122	9606.ENSP00000469613	0	0	0	0	0	0	0.500	0	0.499
FGF3	SOS1	9606.ENSP00000334122	9606.ENSP00000387784	0	0	0	0	0	0	0.500	0.080	0.520
FGF3	IRS2	9606.ENSP00000334122	9606.ENSP00000365016	0	0	0	0	0	0	0.500	0.086	0.523
FGF3	SHC1	9606.ENSP00000334122	9606.ENSP00000401303	0	0	0	0	0	0	0.500	0.118	0.540
FGF3	PIK3R1	9606.ENSP00000334122	9606.ENSP00000428056	0	0	0	0	0	0	0.500	0.141	0.552
FGF3	FGF9	9606.ENSP00000334122	9606.ENSP00000371790	0	0	0	0.849	0.069	0	0.500	0.641	0.560
FGF3	NGF	9606.ENSP00000334122	9606.ENSP00000358525	0	0	0	0	0	0	0	0.570	0.570
FGF3	GRB2	9606.ENSP00000334122	9606.ENSP00000376345	0	0	0	0	0	0.057	0.500	0.203	0.591
FGF3	FN1	9606.ENSP00000334122	9606.ENSP00000346839	0	0	0	0	0	0	0	0.603	0.603
FGF3	INSRR	9606.ENSP00000334122	9606.ENSP00000357178	0	0	0	0	0	0	0.600	0.099	0.624
FGF3	PTPN11	9606.ENSP00000334122	9606.ENSP00000340944	0	0	0	0	0	0.082	0.500	0.248	0.624
FGF3	INS	9606.ENSP00000334122	9606.ENSP00000380432	0	0	0	0	0	0	0	0.665	0.665
FGF3	KL	9606.ENSP00000334122	9606.ENSP00000369442	0	0	0	0	0	0.057	0.500	0.432	0.708
FGF3	NRAS	9606.ENSP00000334122	9606.ENSP00000358548	0	0	0	0	0	0.058	0.900	0.192	0.917
FGF3	HRAS	9606.ENSP00000334122	9606.ENSP00000407586	0	0	0	0	0	0.058	0.900	0.428	0.941
FGF4	NTF3	9606.ENSP00000168712	9606.ENSP00000397297	0	0	0	0	0	0	0	0.403	0.403
FGF4	MMP9	9606.ENSP00000168712	9606.ENSP00000361405	0	0	0	0	0	0	0	0.403	0.403
FGF4	SMAD2	9606.ENSP00000168712	9606.ENSP00000262160	0	0	0	0	0	0	0	0.416	0.416
FGF4	LEF1	9606.ENSP00000168712	9606.ENSP00000265165	0	0	0	0	0	0.057	0	0.407	0.417
FGF4	TNF	9606.ENSP00000168712	9606.ENSP00000398698	0	0	0	0	0	0	0	0.424	0.424
FGF4	IGF2	9606.ENSP00000168712	9606.ENSP00000391826	0	0	0	0	0.068	0	0	0.429	0.445
FGF4	PGF	9606.ENSP00000168712	9606.ENSP00000451040	0	0	0	0	0	0	0	0.453	0.453
FGF4	STAT3	9606.ENSP00000168712	9606.ENSP00000264657	0	0	0	0	0	0	0	0.453	0.453
FGF4	GAPDH	9606.ENSP00000168712	9606.ENSP00000229239	0	0	0	0	0	0	0	0.454	0.454
FGF4	HNF4A	9606.ENSP00000168712	9606.ENSP00000312987	0	0	0	0	0	0	0	0.455	0.455
FGF4	WNT1	9606.ENSP00000168712	9606.ENSP00000293549	0	0	0	0	0	0.100	0	0.419	0.455
FGF4	SOX9	9606.ENSP00000168712	9606.ENSP00000245479	0	0	0	0	0	0	0	0.476	0.476
FGF4	PIK3R2	9606.ENSP00000168712	9606.ENSP00000222254	0	0	0	0	0	0	0.500	0.055	0.507
FGF4	FGF8	9606.ENSP00000168712	9606.ENSP00000321797	0	0	0	0.679	0.062	0	0.300	0.886	0.509
FGF4	IRS2	9606.ENSP00000168712	9606.ENSP00000365016	0	0	0	0	0	0	0.500	0.062	0.510
FGF4	FLT3LG	9606.ENSP00000168712	9606.ENSP00000469613	0	0	0	0	0	0	0.500	0.069	0.514
FGF4	IL6	9606.ENSP00000168712	9606.ENSP00000385675	0	0	0	0	0	0	0	0.514	0.514
FGF4	MYC	9606.ENSP00000168712	9606.ENSP00000479618	0	0	0	0	0	0	0	0.514	0.514
FGF4	PIK3R1	9606.ENSP00000168712	9606.ENSP00000428056	0	0	0	0	0	0	0.500	0.075	0.517
FGF4	IRS1	9606.ENSP00000168712	9606.ENSP00000304895	0	0	0	0	0	0	0.500	0.085	0.522
FGF4	GAB1	9606.ENSP00000168712	9606.ENSP00000262995	0	0	0	0	0.062	0	0.500	0.067	0.524
FGF4	SOS1	9606.ENSP00000168712	9606.ENSP00000387784	0	0	0	0	0	0	0.500	0.099	0.530
FGF4	PIK3CB	9606.ENSP00000168712	9606.ENSP00000289153	0	0	0	0	0	0	0.500	0.104	0.532
FGF4	NGF	9606.ENSP00000168712	9606.ENSP00000358525	0	0	0	0	0	0	0	0.536	0.536
FGF4	VEGFA	9606.ENSP00000168712	9606.ENSP00000478570	0	0	0	0	0	0	0	0.542	0.542
FGF4	FOXA2	9606.ENSP00000168712	9606.ENSP00000400341	0	0	0	0	0.065	0	0	0.531	0.542
FGF4	SHC1	9606.ENSP00000168712	9606.ENSP00000401303	0	0	0	0	0	0	0.500	0.128	0.545
FGF4	NOTCH1	9606.ENSP00000168712	9606.ENSP00000277541	0	0	0	0	0	0.056	0	0.557	0.564
FGF4	FGF7	9606.ENSP00000168712	9606.ENSP00000267843	0	0	0	0.764	0	0	0.500	0.672	0.577
FGF4	FN1	9606.ENSP00000168712	9606.ENSP00000346839	0	0	0	0	0	0	0	0.605	0.606
FGF4	PLCG1	9606.ENSP00000168712	9606.ENSP00000244007	0	0	0	0	0	0.056	0.600	0.067	0.617
FGF4	INSRR	9606.ENSP00000168712	9606.ENSP00000357178	0	0	0	0	0	0	0.600	0.099	0.624
FGF4	INSR	9606.ENSP00000168712	9606.ENSP00000303830	0	0	0	0	0	0	0.600	0.099	0.624
FGF4	PIK3CA	9606.ENSP00000168712	9606.ENSP00000263967	0	0	0	0	0	0	0.500	0.282	0.625
FGF4	PTPN11	9606.ENSP00000168712	9606.ENSP00000340944	0	0	0	0	0	0.082	0.500	0.258	0.629
FGF4	INS	9606.ENSP00000168712	9606.ENSP00000380432	0	0	0	0	0	0	0	0.636	0.636
FGF4	WNT2	9606.ENSP00000168712	9606.ENSP00000265441	0	0	0	0	0	0.100	0	0.614	0.638
FGF4	GRB2	9606.ENSP00000168712	9606.ENSP00000376345	0	0	0	0	0	0.057	0.500	0.319	0.651
FGF4	KL	9606.ENSP00000168712	9606.ENSP00000369442	0	0	0	0	0	0.057	0.500	0.435	0.710
FGF4	IGF1	9606.ENSP00000168712	9606.ENSP00000302665	0	0	0	0	0	0	0	0.711	0.711
FGF4	IGF1R	9606.ENSP00000168712	9606.ENSP00000268035	0	0	0	0	0	0	0.600	0.312	0.713
FGF4	SHH	9606.ENSP00000168712	9606.ENSP00000297261	0	0	0	0	0	0	0	0.740	0.741
FGF4	HGF	9606.ENSP00000168712	9606.ENSP00000222390	0	0	0	0	0	0	0	0.755	0.755
FGF4	SOX2	9606.ENSP00000168712	9606.ENSP00000323588	0	0	0	0	0.107	0	0	0.766	0.782
FGF4	KDR	9606.ENSP00000168712	9606.ENSP00000263923	0	0	0	0	0	0.183	0.600	0.519	0.829
FGF4	NRAS	9606.ENSP00000168712	9606.ENSP00000358548	0	0	0	0	0	0.058	0.900	0.204	0.918
FGF4	KRAS	9606.ENSP00000168712	9606.ENSP00000256078	0	0	0	0	0	0.058	0.900	0.204	0.918
FGF4	MAPK1	9606.ENSP00000168712	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0.227	0.919
FGF4	MAPK3	9606.ENSP00000168712	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.428	0.940
FGF4	HRAS	9606.ENSP00000168712	9606.ENSP00000407586	0	0	0	0	0	0.058	0.900	0.449	0.943
FGF5	MAPK1	9606.ENSP00000311697	9606.ENSP00000215832	0	0	0	0	0	0.393	0.900	0.182	0.946
FGF5	PIK3R2	9606.ENSP00000311697	9606.ENSP00000222254	0	0	0	0	0	0	0.500	0	0.499
FGF5	HGF	9606.ENSP00000311697	9606.ENSP00000222390	0	0	0	0	0	0	0	0.706	0.706
FGF5	GAPDH	9606.ENSP00000311697	9606.ENSP00000229239	0	0	0	0	0	0	0	0.455	0.455
FGF5	PLCG1	9606.ENSP00000311697	9606.ENSP00000244007	0	0	0	0	0	0.056	0.600	0.054	0.611
FGF5	KRAS	9606.ENSP00000311697	9606.ENSP00000256078	0	0	0	0	0	0.058	0.900	0.149	0.912
FGF5	GAB1	9606.ENSP00000311697	9606.ENSP00000262995	0	0	0	0	0	0	0.500	0.063	0.511
FGF5	MAPK3	9606.ENSP00000311697	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.345	0.931
FGF5	KDR	9606.ENSP00000311697	9606.ENSP00000263923	0	0	0	0	0	0.183	0.600	0.511	0.826
FGF5	PIK3CA	9606.ENSP00000311697	9606.ENSP00000263967	0	0	0	0	0	0	0.500	0.083	0.521
FGF5	FGF7	9606.ENSP00000311697	9606.ENSP00000267843	0	0	0	0.784	0	0	0.500	0.631	0.566
FGF5	IGF1R	9606.ENSP00000311697	9606.ENSP00000268035	0	0	0	0	0	0	0.600	0.180	0.658
FGF5	NOTCH1	9606.ENSP00000311697	9606.ENSP00000277541	0	0	0	0	0	0.056	0	0.408	0.417
FGF5	PIK3CB	9606.ENSP00000311697	9606.ENSP00000289153	0	0	0	0	0	0	0.500	0.058	0.508
FGF5	SHH	9606.ENSP00000311697	9606.ENSP00000297261	0	0	0	0	0	0	0	0.557	0.557
FGF5	IGF1	9606.ENSP00000311697	9606.ENSP00000302665	0	0	0	0	0	0	0	0.692	0.692
FGF5	INSR	9606.ENSP00000311697	9606.ENSP00000303830	0	0	0	0	0	0	0.600	0.114	0.630
FGF5	IRS1	9606.ENSP00000311697	9606.ENSP00000304895	0	0	0	0	0	0	0.500	0	0.499
FGF5	IL6	9606.ENSP00000311697	9606.ENSP00000385675	0	0	0	0	0	0	0	0.404	0.404
FGF5	TNF	9606.ENSP00000311697	9606.ENSP00000398698	0	0	0	0	0	0	0	0.422	0.422
FGF5	MYC	9606.ENSP00000311697	9606.ENSP00000479618	0	0	0	0	0	0	0	0.426	0.426
FGF5	VEGFA	9606.ENSP00000311697	9606.ENSP00000478570	0	0	0	0	0	0	0	0.429	0.429
FGF5	PGF	9606.ENSP00000311697	9606.ENSP00000451040	0	0	0	0	0	0	0	0.438	0.438
FGF5	FGF8	9606.ENSP00000311697	9606.ENSP00000321797	0	0	0	0.609	0.062	0	0.300	0.681	0.494
FGF5	NGF	9606.ENSP00000311697	9606.ENSP00000358525	0	0	0	0	0	0	0	0.496	0.496
FGF5	FLT3LG	9606.ENSP00000311697	9606.ENSP00000469613	0	0	0	0	0	0	0.500	0	0.499
FGF5	PIK3R1	9606.ENSP00000311697	9606.ENSP00000428056	0	0	0	0	0	0	0.500	0.054	0.506
FGF5	SHC1	9606.ENSP00000311697	9606.ENSP00000401303	0	0	0	0	0	0	0.500	0.066	0.513
FGF5	SOS1	9606.ENSP00000311697	9606.ENSP00000387784	0	0	0	0	0	0	0.500	0.098	0.529
FGF5	FOXA2	9606.ENSP00000311697	9606.ENSP00000400341	0	0	0	0	0	0	0	0.577	0.577
FGF5	PTPN11	9606.ENSP00000311697	9606.ENSP00000340944	0	0	0	0	0	0.082	0.500	0.169	0.585
FGF5	GRB2	9606.ENSP00000311697	9606.ENSP00000376345	0	0	0	0	0	0.057	0.500	0.197	0.588
FGF5	FN1	9606.ENSP00000311697	9606.ENSP00000346839	0	0	0	0	0	0	0	0.589	0.589
FGF5	INS	9606.ENSP00000311697	9606.ENSP00000380432	0	0	0	0	0	0	0	0.620	0.620
FGF5	INSRR	9606.ENSP00000311697	9606.ENSP00000357178	0	0	0	0	0	0	0.600	0.099	0.624
FGF5	IRS2	9606.ENSP00000311697	9606.ENSP00000365016	0	0	0	0	0	0	0.500	0.295	0.632
FGF5	SOX2	9606.ENSP00000311697	9606.ENSP00000323588	0	0	0	0	0	0	0	0.646	0.646
FGF5	KL	9606.ENSP00000311697	9606.ENSP00000369442	0	0	0	0	0	0.057	0.500	0.350	0.667
FGF5	NRAS	9606.ENSP00000311697	9606.ENSP00000358548	0	0	0	0	0	0.058	0.900	0.125	0.910
FGF5	HRAS	9606.ENSP00000311697	9606.ENSP00000407586	0	0	0	0	0	0.058	0.900	0.347	0.933
FGF6	MAPK1	9606.ENSP00000228837	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0.203	0.916
FGF6	PIK3R2	9606.ENSP00000228837	9606.ENSP00000222254	0	0	0	0	0	0	0.500	0.048	0.503
FGF6	HGF	9606.ENSP00000228837	9606.ENSP00000222390	0	0	0	0	0	0	0	0.711	0.711
FGF6	MYC	9606.ENSP00000228837	9606.ENSP00000479618	0	0	0	0	0	0	0	0.400	0.400
FGF6	IGFBP4	9606.ENSP00000228837	9606.ENSP00000269593	0	0	0	0	0	0	0	0.403	0.403
